,ABox,Run,Time,Judgement
693,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0325,I
694,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6197,I
695,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0628,I
696,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7767,I
697,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9774,I
698,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0321,I
699,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9069,I
700,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6189,I
701,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6171,I
702,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6204,I
703,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6165,I
704,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6252,I
705,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9114,I
706,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6165,I
707,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4611,I
708,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.776,I
709,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9059,I
710,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4642,I
711,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0329,I
712,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2575,I
713,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0348,I
714,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0316,I
715,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.462,I
716,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0355,I
717,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6195,I
718,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9097,I
719,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.463,I
720,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4104,I
721,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0636,I
722,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2576,I
723,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0992,I
724,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7479,I
725,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4596,I
726,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7774,I
727,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6172,I
728,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9069,I
729,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2771,I
730,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2539,I
731,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.461,I
732,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0337,I
733,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4047,I
734,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1874,I
735,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7785,I
736,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4144,I
737,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7798,I
738,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6179,I
739,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6207,I
740,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7491,I
741,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6209,I
742,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6189,I
743,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6185,I
744,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6187,I
745,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9719,I
746,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0334,I
747,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1817,I
748,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9058,I
749,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6209,I
750,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.067,I
751,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6194,I
752,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9663,I
753,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.3411,I
754,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6202,I
755,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2493,I
756,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6183,I
757,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7774,I
758,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6169,I
759,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0977,I
760,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6204,I
761,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.97,I
762,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.186,I
763,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.621,I
764,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6183,I
765,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.622,I
766,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9026,I
767,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.619,I
768,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.404,I
769,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0339,I
770,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7472,I
771,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.464,I
772,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2837,I
773,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2526,I
774,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.3407,I
775,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.46,I
776,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4661,I
777,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7508,I
778,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4346,I
779,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6131,I
780,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4077,I
781,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.253,I
782,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6177,I
783,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2585,I
784,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7717,I
785,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4609,I
786,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7728,I
787,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2556,I
788,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1296,I
789,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6189,I
790,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4687,I
791,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.41,I
792,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4674,I
793,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6183,I
794,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7698,I
795,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.3466,I
796,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7755,I
797,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0359,I
798,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1858,I
799,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4642,I
800,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7697,I
801,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4672,I
802,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0308,I
803,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.623,I
804,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2536,I
805,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7778,I
806,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9118,I
807,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7754,I
808,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9758,I
809,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7733,I
810,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7726,I
811,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6193,I
812,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7527,I
813,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7735,I
814,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7781,I
815,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6256,I
816,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.618,I
817,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9052,I
818,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.779,I
819,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7765,I
820,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4692,I
821,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9123,I
822,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0321,I
823,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4662,I
824,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6191,I
825,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6164,I
826,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7703,I
827,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6181,I
828,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2819,I
829,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4638,I
830,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4684,I
831,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6207,I
832,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0969,I
833,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4674,I
834,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6219,I
835,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4625,I
836,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4649,I
837,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9762,I
838,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4674,I
839,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0291,I
840,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0295,I
841,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6143,I
842,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1227,I
843,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1895,I
844,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7737,I
845,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6167,I
846,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1214,I
847,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0613,I
848,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9079,I
849,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1296,I
850,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7708,I
851,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4035,I
852,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2762,I
853,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6207,I
854,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0617,I
855,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4623,I
856,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6198,I
857,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1894,I
858,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2775,I
859,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1839,I
860,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6249,I
861,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4678,I
862,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0628,I
863,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1914,I
864,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7517,I
865,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7783,I
866,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9061,I
867,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9107,I
868,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6181,I
869,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4105,I
870,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4321,I
871,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6194,I
872,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6212,I
873,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6229,I
874,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7756,I
875,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4644,I
876,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4375,I
877,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4608,I
878,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.752,I
879,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0322,I
880,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4651,I
881,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4622,I
882,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1904,I
883,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0331,I
884,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.623,I
885,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7754,I
886,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.463,I
887,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1276,I
888,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4393,I
889,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6227,I
890,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6184,I
891,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1012,I
892,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.775,I
893,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7761,I
894,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2543,I
895,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0612,I
896,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6194,I
897,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4097,I
898,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.622,I
899,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2516,I
900,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.6857,I
901,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.8351,I
902,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.6188,I
903,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.6178,I
904,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.465,I
905,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.4669,I
906,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.775,I
907,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.4663,I
908,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.465,I
909,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.4626,I
910,a:(B&(C&(A&-A))), -> a:(B&(C&(A&-A))) -> a:(C&(A&-A)) -> a:(A&-A),4.6227,I
