Index,ABox,Run,Time,Judgement
1086,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9537,C
1087,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9187,C
1088,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7359,C
1089,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0443,C
1090,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9182,C
1091,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.1087,C
1092,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9165,C
1093,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8007,C
1094,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9222,C
1095,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8948,C
1096,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8935,C
1097,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0714,C
1098,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9562,C
1099,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0461,C
1100,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.103,C
1101,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8852,C
1102,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0445,C
1103,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9095,C
1104,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8906,C
1105,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9455,C
1106,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7093,C
1107,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0886,C
1108,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7097,C
1109,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0513,C
1110,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0496,C
1111,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0724,C
1112,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0204,C
1113,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9313,C
1114,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9522,C
1115,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9534,C
1116,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9155,C
1117,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9406,C
1118,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8889,C
1119,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0883,C
1120,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9292,C
1121,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7586,C
1122,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8604,C
1123,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0194,C
1124,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8923,C
1125,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8965,C
1126,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9312,C
1127,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7483,C
1128,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8618,C
1129,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9005,C
1130,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9315,C
1131,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9452,C
1132,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9284,C
1133,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.079,C
1134,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7345,C
1135,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.906,C
1136,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9288,C
1137,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8889,C
1138,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0866,C
1139,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9296,C
1140,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8627,C
1141,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0581,C
1142,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8864,C
1143,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9328,C
1144,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7373,C
1145,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9315,C
1146,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.952,C
1147,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0593,C
1148,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9499,C
1149,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8994,C
1150,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9545,C
1151,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0208,C
1152,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8864,C
1153,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.745,C
1154,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.778,C
1155,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9119,C
1156,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8033,C
1157,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0711,C
1158,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7491,C
1159,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7574,C
1160,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9247,C
1161,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.1047,C
1162,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8941,C
1163,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7527,C
1164,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0883,C
1165,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7354,C
1166,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9155,C
1167,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8927,C
1168,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9498,C
1169,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8902,C
1170,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9536,C
1171,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7649,C
1172,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7353,C
1173,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9293,C
1174,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0577,C
1175,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.929,C
1176,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8616,C
1177,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7754,C
1178,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9585,C
1179,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7099,C
1180,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9126,C
1181,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0779,C
1182,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0431,C
1183,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9538,C
1184,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9028,C
1185,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9288,C
1186,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.76,C
1187,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.794,C
1188,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0478,C
1189,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.1096,C
1190,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8863,C
1191,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7337,C
1192,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7476,C
1193,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0799,C
1194,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8936,C
1195,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9507,C
1196,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8642,C
1197,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0871,C
1198,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8885,C
1199,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9283,C
